"Institute","Academic Program Name","Quota","Category","Gender","Closing Rank"
"Indian Institute  of Technology Patna","B. Tech in CE. - M. Tech.  in Structural Engineering (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","OBC-NCL","Gender-Neutral","5199"
"Indian Institute  of Technology Patna","B. Tech in CE. - M. Tech.  in Structural Engineering (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","SC","Gender-Neutral","2613"
"Indian Institute  of Technology Patna","B. Tech. (CSE) and M.Tech in CSE (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","OPEN","Gender-Neutral","4429"
"Indian Institute  of Technology Patna","B. Tech. (CSE) and M.Tech in CSE (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","OPEN","Female-only (including Supernumerary)","9776"
"Indian Institute  of Technology Patna","B. Tech. (CSE) and M.Tech in CSE (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","EWS","Gender-Neutral","667"
"Indian Institute  of Technology Patna","B. Tech. (CSE) and M.Tech in CSE (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","OBC-NCL","Gender-Neutral","1541"
"Indian Institute  of Technology Patna","B. Tech. (CSE) and M.Tech in CSE (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","SC","Gender-Neutral","921"
"Indian Institute  of Technology Patna","B. Tech. (CSE) and M.Tech in CSE (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","SC","Female-only (including Supernumerary)","1917"
"Indian Institute  of Technology Patna","B. Tech. (CSE) and M.Tech in CSE (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","ST","Gender-Neutral","729"
"Indian Institute  of Technology Patna","B. Tech. (ECE) -M. Tech. in VLSI (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","OPEN","Gender-Neutral","6253"
"Indian Institute  of Technology Patna","B. Tech. (ECE) -M. Tech. in VLSI (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","OPEN","Female-only (including Supernumerary)","14138"
"Indian Institute  of Technology Patna","B. Tech. (ECE) -M. Tech. in VLSI (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","EWS","Gender-Neutral","991"
"Indian Institute  of Technology Patna","B. Tech. (ECE) -M. Tech. in VLSI (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","OBC-NCL","Gender-Neutral","2215"
"Indian Institute  of Technology Patna","B. Tech. (ECE) -M. Tech. in VLSI (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","OBC-NCL","Female-only (including Supernumerary)","6902"
"Indian Institute  of Technology Patna","B. Tech. (ECE) -M. Tech. in VLSI (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","SC","Gender-Neutral","1281"
"Indian Institute  of Technology Patna","B. Tech. (ECE) -M. Tech. in VLSI (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","ST","Gender-Neutral","1005"
"Indian Institute  of Technology Patna","B. Tech. (EEE)-M. Tech. in (Power &. Control) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","OPEN","Gender-Neutral","7605"
"Indian Institute  of Technology Patna","B. Tech. (EEE)-M. Tech. in (Power &. Control) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","OPEN","Female-only (including Supernumerary)","16498"
"Indian Institute  of Technology Patna","B. Tech. (EEE)-M. Tech. in (Power &. Control) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","EWS","Gender-Neutral","1192"
"Indian Institute  of Technology Patna","B. Tech. (EEE)-M. Tech. in (Power &. Control) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","OBC-NCL","Gender-Neutral","3084"
"Indian Institute  of Technology Patna","B. Tech. (EEE)-M. Tech. in (Power &. Control) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","OBC-NCL","Female-only (including Supernumerary)","7167"
"Indian Institute  of Technology Patna","B. Tech. (EEE)-M. Tech. in (Power &. Control) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","SC","Gender-Neutral","1890"
"Indian Institute  of Technology Patna","B. Tech. (Mathematics & Computing) M. Tech. in (Mathematics & Computing) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","OPEN","Gender-Neutral","5683"
"Indian Institute  of Technology Patna","B. Tech. (Mathematics & Computing) M. Tech. in (Mathematics & Computing) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","OPEN","Female-only (including Supernumerary)","11004"
"Indian Institute  of Technology Patna","B. Tech. (Mathematics & Computing) M. Tech. in (Mathematics & Computing) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","EWS","Gender-Neutral","714"
"Indian Institute  of Technology Patna","B. Tech. (Mathematics & Computing) M. Tech. in (Mathematics & Computing) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","OBC-NCL","Gender-Neutral","2200"
"Indian Institute  of Technology Patna","B. Tech. (Mathematics & Computing) M. Tech. in (Mathematics & Computing) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","OBC-NCL","Female-only (including Supernumerary)","4930"
"Indian Institute  of Technology Patna","B. Tech. (Mathematics & Computing) M. Tech. in (Mathematics & Computing) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","SC","Gender-Neutral","1303"
"Indian Institute  of Technology Patna","B. Tech. (Mathematics & Computing) M. Tech. in (Mathematics & Computing) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","ST","Gender-Neutral","721"
"Indian Institute  of Technology Patna","B. Tech. (ME) - M. Tech. in Mechatronics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","OPEN","Gender-Neutral","9835"
"Indian Institute  of Technology Patna","B. Tech. (ME) - M. Tech. in Mechatronics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","OPEN","Female-only (including Supernumerary)","18529"
"Indian Institute  of Technology Patna","B. Tech. (ME) - M. Tech. in Mechatronics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","EWS","Gender-Neutral","1907"
"Indian Institute  of Technology Patna","B. Tech. (ME) - M. Tech. in Mechatronics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","OBC-NCL","Gender-Neutral","3916"
"Indian Institute  of Technology Patna","B. Tech. (ME) - M. Tech. in Mechatronics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","OBC-NCL","Female-only (including Supernumerary)","8810"
"Indian Institute  of Technology Patna","B. Tech. (ME) - M. Tech. in Mechatronics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","SC","Gender-Neutral","2303"
"Indian Institute  of Technology Patna","B. Tech. (ME) - M. Tech. in Mechatronics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","OS","ST","Gender-Neutral","1244"
"Indian Institute  of Technology Patna","B.Tech (Artificial Intelligence and Data Science) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OPEN","Gender-Neutral","4864"
"Indian Institute  of Technology Patna","B.Tech (Artificial Intelligence and Data Science) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OBC-NCL","Gender-Neutral","1961"
"Indian Institute  of Technology Patna","B.Tech (Artificial Intelligence and Data Science) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OBC-NCL","Female-only (including Supernumerary)","3612"
"Indian Institute  of Technology Patna","B.Tech (Artificial Intelligence and Data Science) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","SC","Gender-Neutral","1160"
"Indian Institute  of Technology Patna","B.Tech (Chemical Engineering) - MBA in Hospital and Health Care Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OPEN","Gender-Neutral","13111"
"Indian Institute  of Technology Patna","B.Tech (Chemical Engineering) - MBA in Hospital and Health Care Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OBC-NCL","Gender-Neutral","4544"
"Indian Institute  of Technology Patna","B.Tech (Chemical Engineering) - MBA in Hospital and Health Care Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","SC","Gender-Neutral","2697"
"Indian Institute  of Technology Patna","B.Tech (Chemical Science and Technology) - MBA in Hospital and Health Care Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OPEN","Gender-Neutral","14176"
"Indian Institute  of Technology Patna","B.Tech (Chemical Science and Technology) - MBA in Hospital and Health Care Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OPEN","Female-only (including Supernumerary)","20511"
"Indian Institute  of Technology Patna","B.Tech (Chemical Science and Technology) - MBA in Hospital and Health Care Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","EWS","Gender-Neutral","2461"
"Indian Institute  of Technology Patna","B.Tech (Chemical Science and Technology) - MBA in Hospital and Health Care Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OBC-NCL","Gender-Neutral","5396"
"Indian Institute  of Technology Patna","B.Tech (Civil Engineering) - MBA (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OPEN","Gender-Neutral","15129"
"Indian Institute  of Technology Patna","B.Tech (Civil Engineering) - MBA (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","EWS","Gender-Neutral","2292"
"Indian Institute  of Technology Patna","B.Tech (Civil Engineering) - MBA (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OBC-NCL","Gender-Neutral","4971"
"Indian Institute  of Technology Patna","B.Tech (Civil Engineering) - MBA (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","SC","Gender-Neutral","2668"
"Indian Institute  of Technology Patna","B.Tech (Computer Science and Engineering) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OPEN","Gender-Neutral","3427"
"Indian Institute  of Technology Patna","B.Tech (Computer Science and Engineering) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OPEN","Female-only (including Supernumerary)","11166"
"Indian Institute  of Technology Patna","B.Tech (Computer Science and Engineering) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OBC-NCL","Gender-Neutral","1183"
"Indian Institute  of Technology Patna","B.Tech (Computer Science and Engineering) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","SC","Gender-Neutral","941"
"Indian Institute  of Technology Patna","B.Tech (Computer Science and Engineering) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","ST","Gender-Neutral","581"
"Indian Institute  of Technology Patna","B.Tech (Electrical and Electronics Engineering) - MBA (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OPEN","Gender-Neutral","7575"
"Indian Institute  of Technology Patna","B.Tech (Electrical and Electronics Engineering) - MBA (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OPEN","Female-only (including Supernumerary)","16808"
"Indian Institute  of Technology Patna","B.Tech (Electrical and Electronics Engineering) - MBA (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","EWS","Gender-Neutral","1337"
"Indian Institute  of Technology Patna","B.Tech (Electrical and Electronics Engineering) - MBA (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OBC-NCL","Gender-Neutral","2622"
"Indian Institute  of Technology Patna","B.Tech (Electrical and Electronics Engineering) - MBA (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","SC","Gender-Neutral","1826"
"Indian Institute  of Technology Patna","B.Tech (Electronics and Communication Engineering) - MBA in Hospital and Healthcare Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OPEN","Gender-Neutral","7070"
"Indian Institute  of Technology Patna","B.Tech (Electronics and Communication Engineering) - MBA in Hospital and Healthcare Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OPEN","Female-only (including Supernumerary)","18135"
"Indian Institute  of Technology Patna","B.Tech (Electronics and Communication Engineering) - MBA in Hospital and Healthcare Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","EWS","Gender-Neutral","1186"
"Indian Institute  of Technology Patna","B.Tech (Electronics and Communication Engineering) - MBA in Hospital and Healthcare Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OBC-NCL","Gender-Neutral","3094"
"Indian Institute  of Technology Patna","B.Tech (Engineering Physics) - MBA (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OPEN","Gender-Neutral","12375"
"Indian Institute  of Technology Patna","B.Tech (Engineering Physics) - MBA (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","EWS","Gender-Neutral","2199"
"Indian Institute  of Technology Patna","B.Tech (Engineering Physics) - MBA (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OBC-NCL","Gender-Neutral","4878"
"Indian Institute  of Technology Patna","B.Tech (Engineering Physics) - MBA (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","SC","Gender-Neutral","2684"
"Indian Institute  of Technology Patna","B.Tech (Mathematics and Computing) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))","OS","OPEN","Gender-Neutral","5445"
